planner,config_variant,query_id,metric,count,total_runs,action_success_count,action_success_rate,static_footprint_valid_count,static_footprint_valid_rate,final_valid_success_count,final_valid_success_rate,collision_path_count,mean,std,P50,P95,P99,min,max
navfn,product,q03,minimum_clearance_m,5,5,5,1.0,5,1.0,5,1.0,0,0.5196899771690369,0.0,0.5196899771690369,0.5196899771690369,0.5196899771690369,0.5196899771690369,0.5196899771690369
navfn,product,q03,clearance_p05_m,5,5,5,1.0,5,1.0,5,1.0,0,0.5998449325561523,0.0,0.5998449325561523,0.5998449325561523,0.5998449325561523,0.5998449325561523,0.5998449325561523
navfn,product,q03,clearance_p50_m,5,5,5,1.0,5,1.0,5,1.0,0,0.6500000357627869,0.0,0.6500000357627869,0.6500000357627869,0.6500000357627869,0.6500000357627869,0.6500000357627869
navfn,product,q03,footprint_collision_count,5,5,5,1.0,5,1.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navfn,product,q03,heading_change_p95_rad,5,5,5,1.0,5,1.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navfn,product,q03,curvature_p95_per_m,5,5,5,1.0,5,1.0,5,1.0,0,18.879245122893213,0.0,18.879245122893213,18.879245122893213,18.879245122893213,18.879245122893213,18.879245122893213
navfn,product,q03,preferred_radius_violation_count,5,5,5,1.0,5,1.0,5,1.0,0,636.0,0.0,636.0,636.0,636.0,636.0,636.0
navfn,product,q03,in_place_rotation_count,5,5,5,1.0,5,1.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navfn,product,q03,reverse_distance_m,5,5,5,1.0,5,1.0,5,1.0,0,18.879377424961145,0.0,18.879377424961145,18.879377424961145,18.879377424961145,18.879377424961145,18.879377424961145
navfn,product,q03,reverse_ratio,5,5,5,1.0,5,1.0,5,1.0,0,0.3586015248432511,0.0,0.3586015248432511,0.3586015248432511,0.3586015248432511,0.3586015248432511,0.3586015248432511
navfn,product,q04,planning_time_ms,5,5,5,1.0,5,1.0,5,1.0,0,10.4448732,1.6792079005299496,11.013714,11.660475400000001,11.66633588,7.610835,11.667801
navfn,product,q04,wall_time_ms,5,5,5,1.0,5,1.0,5,1.0,0,52.7822314,1.6740812976117077,52.595731,54.388234600000004,54.443973320000005,50.225191,54.457908
navfn,product,q04,cpu_total_ms,5,5,5,1.0,5,1.0,5,1.0,0,12.0,4.47213595499958,10.0,18.0,19.6,10.0,20.0
navfn,product,q04,cpu_percent,5,5,5,1.0,5,1.0,5,1.0,0,22.657499428057093,8.01538288075917,19.039355604632245,33.55171200030683,36.27998890658043,18.362806004226236,36.96205813314883
navfn,product,q04,planner_rss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,127994265.6,192350.70689966285,127995904.0,128212992.0,128232652.8,127750144.0,128237568.0
navfn,product,q04,planner_pss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,92478873.6,192350.70689966285,92480512.0,92697600.0,92717260.8,92234752.0,92722176.0
navfn,product,q04,stack_rss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,237971865.6,192350.70689966285,237973504.0,238190592.0,238210252.8,237727744.0,238215168.0
navfn,product,q04,stack_pss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,136994201.6,192350.70689966285,136995840.0,137212928.0,137232588.8,136750080.0,137237504.0
navfn,product,q04,path_length_m,5,5,5,1.0,5,1.0,5,1.0,0,31.5993601735672,3.972054645195637e-15,31.599360173567195,31.599360173567195,31.599360173567195,31.599360173567195,31.599360173567195
navfn,product,q04,euclidean_distance_m,5,5,5,1.0,5,1.0,5,1.0,0,26.602443496791796,0.0,26.602443496791796,26.602443496791796,26.602443496791796,26.602443496791796,26.602443496791796
navfn,product,q04,length_over_euclidean,5,5,5,1.0,5,1.0,5,1.0,0,1.1878367555739011,0.0,1.1878367555739011,1.1878367555739011,1.1878367555739011,1.1878367555739011,1.1878367555739011
navfn,product,q04,length_over_navfn,5,5,5,1.0,5,1.0,5,1.0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
navfn,product,q04,length_over_shortest_observed_valid,5,5,5,1.0,5,1.0,5,1.0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
navfn,product,q04,minimum_clearance_m,5,5,5,1.0,5,1.0,5,1.0,0,0.4000000059604645,0.0,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645
navfn,product,q04,clearance_p05_m,5,5,5,1.0,5,1.0,5,1.0,0,0.6295350193977356,0.0,0.6295350193977356,0.6295350193977356,0.6295350193977356,0.6295350193977356,0.6295350193977356
navfn,product,q04,clearance_p50_m,5,5,5,1.0,5,1.0,5,1.0,0,0.8500000238418579,0.0,0.8500000238418579,0.8500000238418579,0.8500000238418579,0.8500000238418579,0.8500000238418579
navfn,product,q04,footprint_collision_count,5,5,5,1.0,5,1.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navfn,product,q04,heading_change_p95_rad,5,5,5,1.0,5,1.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navfn,product,q04,curvature_p95_per_m,5,5,5,1.0,5,1.0,5,1.0,0,6.406188787775067,0.0,6.406188787775067,6.406188787775067,6.406188787775067,6.406188787775067,6.406188787775067
navfn,product,q04,preferred_radius_violation_count,5,5,5,1.0,5,1.0,5,1.0,0,216.0,0.0,216.0,216.0,216.0,216.0,216.0
navfn,product,q04,in_place_rotation_count,5,5,5,1.0,5,1.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navfn,product,q04,reverse_distance_m,5,5,5,1.0,5,1.0,5,1.0,0,22.202233861464787,0.0,22.202233861464787,22.202233861464787,22.202233861464787,22.202233861464787,22.202233861464787
navfn,product,q04,reverse_ratio,5,5,5,1.0,5,1.0,5,1.0,0,0.7026165637377972,0.0,0.7026165637377972,0.7026165637377972,0.7026165637377972,0.7026165637377972,0.7026165637377972
navfn,product,q05,planning_time_ms,5,5,5,1.0,5,1.0,5,1.0,0,8.1494196,1.4702526542454535,8.709699,9.5037686,9.54540412,6.279862,9.555813
navfn,product,q05,wall_time_ms,5,5,5,1.0,5,1.0,5,1.0,0,31.789138199999996,2.2522098150259438,31.924685,33.9343692,33.96633944,28.567602,33.974332
navfn,product,q05,cpu_total_ms,5,5,5,1.0,5,1.0,5,1.0,0,10.0,7.0710678118654755,10.0,18.0,19.6,0.0,20.0
navfn,product,q05,cpu_percent,5,5,5,1.0,5,1.0,5,1.0,0,30.851602309245607,22.188401033167487,29.60812053631676,56.631649058574894,61.44428712280512,0.0,62.64744663886268
navfn,product,q05,planner_rss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,127431475.2,95858.65220834268,127430656.0,127541248.0,127551078.4,127311872.0,127553536.0
navfn,product,q05,planner_pss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,91953971.2,95858.65220834268,91953152.0,92063744.0,92073574.4,91834368.0,92076032.0
navfn,product,q05,stack_rss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,237724467.2,95858.65220834268,237723648.0,237834240.0,237844070.4,237604864.0,237846528.0
navfn,product,q05,stack_pss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,136534835.2,95858.65220834268,136534016.0,136644608.0,136654438.4,136415232.0,136656896.0
navfn,product,q05,path_length_m,5,5,5,1.0,5,1.0,5,1.0,0,15.743498865712052,0.0,15.743498865712052,15.743498865712052,15.743498865712052,15.743498865712052,15.743498865712052
navfn,product,q05,euclidean_distance_m,5,5,5,1.0,5,1.0,5,1.0,0,14.38367129769031,0.0,14.38367129769031,14.38367129769031,14.38367129769031,14.38367129769031,14.38367129769031
navfn,product,q05,length_over_euclidean,5,5,5,1.0,5,1.0,5,1.0,0,1.0945396720961011,0.0,1.0945396720961011,1.0945396720961011,1.0945396720961011,1.0945396720961011,1.0945396720961011
navfn,product,q05,length_over_navfn,5,5,5,1.0,5,1.0,5,1.0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
navfn,product,q05,length_over_shortest_observed_valid,5,5,5,1.0,5,1.0,5,1.0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
navfn,product,q05,minimum_clearance_m,5,5,5,1.0,5,1.0,5,1.0,0,0.5196899771690369,0.0,0.5196899771690369,0.5196899771690369,0.5196899771690369,0.5196899771690369,0.5196899771690369
navfn,product,q05,clearance_p05_m,5,5,5,1.0,5,1.0,5,1.0,0,0.569689929485321,0.0,0.569689929485321,0.569689929485321,0.569689929485321,0.569689929485321,0.569689929485321
navfn,product,q05,clearance_p50_m,5,5,5,1.0,5,1.0,5,1.0,0,1.0887597799301147,0.0,1.0887597799301147,1.0887597799301147,1.0887597799301147,1.0887597799301147,1.0887597799301147
navfn,product,q05,footprint_collision_count,5,5,5,1.0,5,1.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navfn,product,q05,heading_change_p95_rad,5,5,5,1.0,5,1.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navfn,product,q05,curvature_p95_per_m,5,5,5,1.0,5,1.0,5,1.0,0,6.258057224503991,0.0,6.258057224503991,6.258057224503991,6.258057224503991,6.258057224503991,6.258057224503991
navfn,product,q05,preferred_radius_violation_count,5,5,5,1.0,5,1.0,5,1.0,0,74.0,0.0,74.0,74.0,74.0,74.0,74.0
navfn,product,q05,in_place_rotation_count,5,5,5,1.0,5,1.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navfn,product,q05,reverse_distance_m,5,5,5,1.0,5,1.0,5,1.0,0,0.8197050983778228,0.0,0.8197050983778228,0.8197050983778228,0.8197050983778228,0.8197050983778228,0.8197050983778228
navfn,product,q05,reverse_ratio,5,5,5,1.0,5,1.0,5,1.0,0,0.052066259563372394,7.757919228897728e-18,0.0520662595633724,0.0520662595633724,0.0520662595633724,0.0520662595633724,0.0520662595633724
navfn,product,q06,planning_time_ms,5,5,5,1.0,5,1.0,5,1.0,0,8.7493644,1.4617188801761098,9.199921,9.6013848,9.60514976,6.158522,9.606091
navfn,product,q06,wall_time_ms,5,5,5,1.0,5,1.0,5,1.0,0,43.5581618,1.4991409801133466,44.390728,44.5164028,44.53014696,41.002022,44.533583
navfn,product,q06,cpu_total_ms,5,5,5,1.0,5,1.0,5,1.0,0,12.0,8.366600265340756,10.0,20.0,20.0,0.0,20.0
navfn,product,q06,cpu_percent,5,5,5,1.0,5,1.0,5,1.0,0,27.107740373428715,18.80947358705858,23.032562008148275,45.04290741383217,45.052144453844534,0.0,45.05445371384763
navfn,product,q06,planner_rss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,127842713.6,159969.645760688,127844352.0,128024576.0,128040960.0,127639552.0,128045056.0
navfn,product,q06,planner_pss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,92320153.6,159969.645760688,92321792.0,92502016.0,92518400.0,92116992.0,92522496.0
navfn,product,q06,stack_rss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,238254489.6,159969.645760688,238256128.0,238436352.0,238452736.0,238051328.0,238456832.0
navfn,product,q06,stack_pss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,136968601.6,159969.645760688,136970240.0,137150464.0,137166848.0,136765440.0,137170944.0
navfn,product,q06,path_length_m,5,5,5,1.0,5,1.0,5,1.0,0,26.41683432899315,3.972054645195637e-15,26.416834328993147,26.416834328993147,26.416834328993147,26.416834328993147,26.416834328993147
navfn,product,q06,euclidean_distance_m,5,5,5,1.0,5,1.0,5,1.0,0,24.36472860509634,0.0,24.36472860509634,24.36472860509634,24.36472860509634,24.36472860509634,24.36472860509634
navfn,product,q06,length_over_euclidean,5,5,5,1.0,5,1.0,5,1.0,0,1.084224444160957,0.0,1.084224444160957,1.084224444160957,1.084224444160957,1.084224444160957,1.084224444160957
navfn,product,q06,length_over_navfn,5,5,5,1.0,5,1.0,5,1.0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
navfn,product,q06,length_over_shortest_observed_valid,5,5,5,1.0,5,1.0,5,1.0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
navfn,product,q06,minimum_clearance_m,5,5,5,1.0,5,1.0,5,1.0,0,0.6000000238418579,0.0,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579
navfn,product,q06,clearance_p05_m,5,5,5,1.0,5,1.0,5,1.0,0,0.6500000357627869,0.0,0.6500000357627869,0.6500000357627869,0.6500000357627869,0.6500000357627869,0.6500000357627869
navfn,product,q06,clearance_p50_m,5,5,5,1.0,5,1.0,5,1.0,0,0.9000000357627869,0.0,0.9000000357627869,0.9000000357627869,0.9000000357627869,0.9000000357627869,0.9000000357627869
navfn,product,q06,footprint_collision_count,5,5,5,1.0,5,1.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navfn,product,q06,heading_change_p95_rad,5,5,5,1.0,5,1.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navfn,product,q06,curvature_p95_per_m,5,5,5,1.0,5,1.0,5,1.0,0,27.33184763360861,0.0,27.33184763360861,27.33184763360861,27.33184763360861,27.33184763360861,27.33184763360861
navfn,product,q06,preferred_radius_violation_count,5,5,5,1.0,5,1.0,5,1.0,0,454.0,0.0,454.0,454.0,454.0,454.0,454.0
navfn,product,q06,in_place_rotation_count,5,5,5,1.0,5,1.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navfn,product,q06,reverse_distance_m,5,5,5,1.0,5,1.0,5,1.0,0,20.68275647518475,0.0,20.68275647518475,20.68275647518475,20.68275647518475,20.68275647518475,20.68275647518475
navfn,product,q06,reverse_ratio,5,5,5,1.0,5,1.0,5,1.0,0,0.7829384935985648,0.0,0.7829384935985648,0.7829384935985648,0.7829384935985648,0.7829384935985648,0.7829384935985648
navfn,product,q07,planning_time_ms,5,5,5,1.0,5,1.0,5,1.0,0,11.264108400000001,0.977445273101415,11.568418,12.1192264,12.153542080000001,9.739326,12.162121
navfn,product,q07,wall_time_ms,5,5,5,1.0,5,1.0,5,1.0,0,49.5988098,1.0987749530796551,49.790939,50.7686158,50.92967756,47.956211,50.969943
navfn,product,q07,cpu_total_ms,5,5,5,1.0,5,1.0,5,1.0,0,14.0,5.477225575051661,10.0,20.0,20.0,10.0,20.0
navfn,product,q07,cpu_percent,5,5,5,1.0,5,1.0,5,1.0,0,28.24222483756754,11.073903275748718,20.8523563298193,40.47896856567235,40.54117207075713,19.61940589182138,40.55672294702832
navfn,product,q07,planner_rss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,128046694.4,196236.44892017386,128045056.0,128270336.0,128289996.8,127799296.0,128294912.0
navfn,product,q07,planner_pss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,92457574.4,196236.44892017386,92455936.0,92681216.0,92700876.8,92210176.0,92705792.0
navfn,product,q07,stack_rss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,238503526.4,196236.44892017386,238501888.0,238727168.0,238746828.8,238256128.0,238751744.0
navfn,product,q07,stack_pss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,137064038.4,196236.44892017386,137062400.0,137287680.0,137307340.8,136816640.0,137312256.0
navfn,product,q07,path_length_m,5,5,5,1.0,5,1.0,5,1.0,0,32.17947367923902,0.0,32.17947367923902,32.17947367923902,32.17947367923902,32.17947367923902,32.17947367923902
navfn,product,q07,euclidean_distance_m,5,5,5,1.0,5,1.0,5,1.0,0,24.675696545386515,0.0,24.675696545386515,24.675696545386515,24.675696545386515,24.675696545386515,24.675696545386515
navfn,product,q07,length_over_euclidean,5,5,5,1.0,5,1.0,5,1.0,0,1.3040958588565332,0.0,1.3040958588565332,1.3040958588565332,1.3040958588565332,1.3040958588565332,1.3040958588565332
navfn,product,q07,length_over_navfn,5,5,5,1.0,5,1.0,5,1.0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
navfn,product,q07,length_over_shortest_observed_valid,5,5,5,1.0,5,1.0,5,1.0,0,1.0019033551728913,0.0,1.0019033551728913,1.0019033551728913,1.0019033551728913,1.0019033551728913,1.0019033551728913
navfn,product,q07,minimum_clearance_m,5,5,5,1.0,5,1.0,5,1.0,0,0.5793799757957458,0.0,0.5793799757957458,0.5793799757957458,0.5793799757957458,0.5793799757957458,0.5793799757957458
navfn,product,q07,clearance_p05_m,5,5,5,1.0,5,1.0,5,1.0,0,0.6192249655723572,0.0,0.6192249655723572,0.6192249655723572,0.6192249655723572,0.6192249655723572,0.6192249655723572
navfn,product,q07,clearance_p50_m,5,5,5,1.0,5,1.0,5,1.0,0,0.9000000357627869,0.0,0.9000000357627869,0.9000000357627869,0.9000000357627869,0.9000000357627869,0.9000000357627869
navfn,product,q07,footprint_collision_count,5,5,5,1.0,5,1.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navfn,product,q07,heading_change_p95_rad,5,5,5,1.0,5,1.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navfn,product,q07,curvature_p95_per_m,5,5,5,1.0,5,1.0,5,1.0,0,4.367450752203772,0.0,4.367450752203772,4.367450752203772,4.367450752203772,4.367450752203772,4.367450752203772
navfn,product,q07,preferred_radius_violation_count,5,5,5,1.0,5,1.0,5,1.0,0,164.0,0.0,164.0,164.0,164.0,164.0,164.0
navfn,product,q07,in_place_rotation_count,5,5,5,1.0,5,1.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navfn,product,q07,reverse_distance_m,5,5,5,1.0,5,1.0,5,1.0,0,29.629474852211324,3.972054645195637e-15,29.629474852211327,29.629474852211327,29.629474852211327,29.629474852211327,29.629474852211327
navfn,product,q07,reverse_ratio,5,5,5,1.0,5,1.0,5,1.0,0,0.9207569753176896,0.0,0.9207569753176896,0.9207569753176896,0.9207569753176896,0.9207569753176896,0.9207569753176896
navfn,product,q08,planning_time_ms,5,5,5,1.0,5,1.0,5,1.0,0,9.527592000000002,1.654320287942755,10.376605,11.1063618,11.23994516,7.455161,11.273341
navfn,product,q08,wall_time_ms,5,5,5,1.0,5,1.0,5,1.0,0,45.6524228,6.239592572506896,42.915257,53.6825022,54.534210040000005,40.573293,54.747137
navfn,product,q08,cpu_total_ms,5,5,5,1.0,5,1.0,5,1.0,0,10.0,0.0,10.0,10.0,10.0,10.0,10.0
navfn,product,q08,cpu_percent,5,5,5,1.0,5,1.0,5,1.0,0,22.215286746274764,2.848078023853422,23.301736256641785,24.6432131898477,24.646046399108677,18.265795341955503,24.64675470142392
navfn,product,q08,planner_rss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,127698534.4,137950.70173362657,127696896.0,127855820.8,127869583.36,127524864.0,127873024.0
navfn,product,q08,planner_pss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,92263628.8,136015.57294368907,92260352.0,92419276.8,92433039.36,92092416.0,92436480.0
navfn,product,q08,stack_rss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,237909606.4,137950.70173362657,237907968.0,238066892.8,238080655.36,237735936.0,238084096.0
navfn,product,q08,stack_pss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,136871321.6,132174.56268435315,136864768.0,137023692.8,137037455.36,136705024.0,137040896.0
navfn,product,q08,path_length_m,5,5,5,1.0,5,1.0,5,1.0,0,22.609892941573342,0.0,22.609892941573342,22.609892941573342,22.609892941573342,22.609892941573342,22.609892941573342
navfn,product,q08,euclidean_distance_m,5,5,5,1.0,5,1.0,5,1.0,0,18.886238376129853,0.0,18.886238376129853,18.886238376129853,18.886238376129853,18.886238376129853,18.886238376129853
navfn,product,q08,length_over_euclidean,5,5,5,1.0,5,1.0,5,1.0,0,1.1971623195304888,0.0,1.1971623195304888,1.1971623195304888,1.1971623195304888,1.1971623195304888,1.1971623195304888
navfn,product,q08,length_over_navfn,5,5,5,1.0,5,1.0,5,1.0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
navfn,product,q08,length_over_shortest_observed_valid,5,5,5,1.0,5,1.0,5,1.0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
navfn,product,q08,minimum_clearance_m,5,5,5,1.0,5,1.0,5,1.0,0,0.5,0.0,0.5,0.5,0.5,0.5,0.5
navfn,product,q08,clearance_p05_m,5,5,5,1.0,5,1.0,5,1.0,0,0.5998449325561523,0.0,0.5998449325561523,0.5998449325561523,0.5998449325561523,0.5998449325561523,0.5998449325561523
navfn,product,q08,clearance_p50_m,5,5,5,1.0,5,1.0,5,1.0,0,0.699999988079071,0.0,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071
navfn,product,q08,footprint_collision_count,5,5,5,1.0,5,1.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navfn,product,q08,heading_change_p95_rad,5,5,5,1.0,5,1.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navfn,product,q08,curvature_p95_per_m,5,5,5,1.0,5,1.0,5,1.0,0,9.596948875249382,0.0,9.596948875249382,9.596948875249382,9.596948875249382,9.596948875249382,9.596948875249382
navfn,product,q08,preferred_radius_violation_count,5,5,5,1.0,5,1.0,5,1.0,0,125.0,0.0,125.0,125.0,125.0,125.0,125.0
navfn,product,q08,in_place_rotation_count,5,5,5,1.0,5,1.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navfn,product,q08,reverse_distance_m,5,5,5,1.0,5,1.0,5,1.0,0,1.96419140436944,0.0,1.96419140436944,1.96419140436944,1.96419140436944,1.96419140436944,1.96419140436944
navfn,product,q08,reverse_ratio,5,5,5,1.0,5,1.0,5,1.0,0,0.086873096190466,0.0,0.086873096190466,0.086873096190466,0.086873096190466,0.086873096190466,0.086873096190466
navfn,product,q09,planning_time_ms,5,5,5,1.0,5,1.0,5,1.0,0,7.9673810000000005,1.0375651613612031,8.334975,8.6309838,8.642521559999999,6.146524,8.645406
navfn,product,q09,wall_time_ms,5,5,5,1.0,5,1.0,5,1.0,0,28.126511799999996,2.516789655907245,27.620468,31.4861766,32.12399292,25.731111,32.283447
navfn,product,q09,cpu_total_ms,5,5,5,1.0,5,1.0,5,1.0,0,10.0,0.0,10.0,10.0,10.0,10.0,10.0
navfn,product,q09,cpu_percent,5,5,5,1.0,5,1.0,5,1.0,0,35.76720137361883,2.9900356690642216,36.205034614185394,38.58128172952027,38.80702424939645,30.975626611371453,38.86345987936549
navfn,product,q09,planner_rss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,127489638.4,86142.68765716566,127488000.0,127587942.4,127596462.08,127381504.0,127598592.0
navfn,product,q09,planner_pss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,91976294.4,86142.68765716566,91974656.0,92074598.4,92083118.08,91868160.0,92085248.0
navfn,product,q09,stack_rss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,237880934.4,86142.68765716566,237879296.0,237979238.4,237987758.08,237772800.0,237989888.0
navfn,product,q09,stack_pss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,136612454.4,86142.68765716566,136610816.0,136710758.4,136719278.08,136504320.0,136721408.0
navfn,product,q09,path_length_m,5,5,5,1.0,5,1.0,5,1.0,0,14.238579162212016,1.9860273225978185e-15,14.238579162212018,14.238579162212018,14.238579162212018,14.238579162212018,14.238579162212018
navfn,product,q09,euclidean_distance_m,5,5,5,1.0,5,1.0,5,1.0,0,12.969194269498782,0.0,12.969194269498782,12.969194269498782,12.969194269498782,12.969194269498782,12.969194269498782
navfn,product,q09,length_over_euclidean,5,5,5,1.0,5,1.0,5,1.0,0,1.0978769279213128,0.0,1.0978769279213128,1.0978769279213128,1.0978769279213128,1.0978769279213128,1.0978769279213128
navfn,product,q09,length_over_navfn,5,5,5,1.0,5,1.0,5,1.0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
navfn,product,q09,length_over_shortest_observed_valid,5,5,5,1.0,5,1.0,5,1.0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
navfn,product,q09,minimum_clearance_m,5,5,5,1.0,5,1.0,5,1.0,0,0.550000011920929,0.0,0.550000011920929,0.550000011920929,0.550000011920929,0.550000011920929,0.550000011920929
navfn,product,q09,clearance_p05_m,5,5,5,1.0,5,1.0,5,1.0,0,0.6192249655723572,0.0,0.6192249655723572,0.6192249655723572,0.6192249655723572,0.6192249655723572,0.6192249655723572
navfn,product,q09,clearance_p50_m,5,5,5,1.0,5,1.0,5,1.0,0,0.9596124291419985,1.2412670766236366e-16,0.9596124291419984,0.9596124291419984,0.9596124291419984,0.9596124291419984,0.9596124291419984
navfn,product,q09,footprint_collision_count,5,5,5,1.0,5,1.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navfn,product,q09,heading_change_p95_rad,5,5,5,1.0,5,1.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navfn,product,q09,curvature_p95_per_m,5,5,5,1.0,5,1.0,5,1.0,0,8.4701296241562,0.0,8.4701296241562,8.4701296241562,8.4701296241562,8.4701296241562,8.4701296241562
navfn,product,q09,preferred_radius_violation_count,5,5,5,1.0,5,1.0,5,1.0,0,92.0,0.0,92.0,92.0,92.0,92.0,92.0
navfn,product,q09,in_place_rotation_count,5,5,5,1.0,5,1.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navfn,product,q09,reverse_distance_m,5,5,5,1.0,5,1.0,5,1.0,0,0.090009133909686,0.0,0.090009133909686,0.090009133909686,0.090009133909686,0.090009133909686,0.090009133909686
navfn,product,q09,reverse_ratio,5,5,5,1.0,5,1.0,5,1.0,0,0.006321496891246099,9.69739903612216e-19,0.0063214968912461,0.0063214968912461,0.0063214968912461,0.0063214968912461,0.0063214968912461
smac_hybrid,normalized,q00,planning_time_ms,5,5,5,1.0,0,0.0,0,0.0,5,14.441571999999999,2.0980927852465197,14.062234,17.220238199999997,17.84350524,12.447807,17.999322
smac_hybrid,normalized,q00,wall_time_ms,5,5,5,1.0,0,0.0,0,0.0,5,25.6293064,1.891032451339161,25.231887,28.160016,28.7332024,23.967089,28.876499
smac_hybrid,normalized,q00,cpu_total_ms,5,5,5,1.0,0,0.0,0,0.0,5,16.0,5.477225575051661,20.0,20.0,20.0,10.0,20.0
smac_hybrid,normalized,q00,cpu_percent,5,5,5,1.0,0,0.0,0,0.0,5,62.37360219503572,21.113160295939245,69.26047371601385,82.6111678676038,83.28044521949911,39.534936311589696,83.44776455747295
smac_hybrid,normalized,q00,planner_rss_peak_bytes,5,5,5,1.0,0,0.0,0,0.0,5,126039654.4,16281.277984236986,126050304.0,126050304.0,126050304.0,126013440.0,126050304.0
smac_hybrid,normalized,q00,planner_pss_peak_bytes,5,5,5,1.0,0,0.0,0,0.0,5,90419814.4,16281.277984236986,90430464.0,90430464.0,90430464.0,90393600.0,90430464.0
smac_hybrid,normalized,q00,stack_rss_peak_bytes,5,5,5,1.0,0,0.0,0,0.0,5,236332646.4,16281.277984236986,236343296.0,236343296.0,236343296.0,236306432.0,236343296.0
smac_hybrid,normalized,q00,stack_pss_peak_bytes,5,5,5,1.0,0,0.0,0,0.0,5,134958694.4,16281.277984236986,134969344.0,134969344.0,134969344.0,134932480.0,134969344.0
smac_hybrid,normalized,q00,path_length_m,5,5,5,1.0,0,0.0,0,0.0,5,21.94391564530993,0.0,21.94391564530993,21.94391564530993,21.94391564530993,21.94391564530993,21.94391564530993
smac_hybrid,normalized,q00,euclidean_distance_m,5,5,5,1.0,0,0.0,0,0.0,5,13.823530663329104,0.0,13.823530663329104,13.823530663329104,13.823530663329104,13.823530663329104,13.823530663329104
